"Encoding1"	"Encoding2"	"Adjusted_RV"
"TCC"	"TPCP"	0.916944461716832
"TCC"	"MMI"	0.670685023944534
"TCC"	"PseDNC"	0.892191968451756
"TCC"	"PseKNC"	0.887230498165079
"TCC"	"PCPseDNC"	0.892191968451756
"TCC"	"PCPseTNC"	0.877445025471915
"TCC"	"SCPseDNC"	0.88958609003042
"TCC"	"SCPseTNC"	0.887281213715139
"TCC"	"Mismatch"	0.128711971758907
"TCC"	"Kmer-1"	0.903013076250306
"TCC"	"Kmer-2"	0.89136992821606
"TCC"	"Kmer-3"	0.886255884702571
"TCC"	"Kmer-4"	0.873407402621423
"TCC"	"Kmer-5"	0.855823736352565
"TCC"	"Kmer-6"	0.837978549647916
"TCC"	"Kmer-7"	0.807987180769715
"TCC"	"RCKmer-1"	0.900229598922124
"TCC"	"RCKmer-2"	0.901593639950998
"TCC"	"RCKmer-3"	0.882506337452365
"TCC"	"RCKmer-4"	0.881147936182728
"TCC"	"RCKmer-5"	0.851906169499046
"TCC"	"RCKmer-6"	0.841976308493804
"TCC"	"RCKmer-7"	0.805444760166909
"TACC"	"Moran"	0.251246589210444
"TACC"	"Geary"	0.25121477614548
"TACC"	"NMBroto"	0.598460533848316
"TACC"	"DPCP"	0.873886319016786
"TACC"	"TPCP"	0.939030827966495
"TACC"	"MMI"	0.593051945929482
"TACC"	"PseDNC"	0.895816837895159
"TACC"	"PseKNC"	0.884179829092035
"TACC"	"PCPseDNC"	0.895816837895159
"TACC"	"PCPseTNC"	0.858775148744421
"TACC"	"SCPseDNC"	0.891739742915725
"TACC"	"SCPseTNC"	0.884670373343675
"TACC"	"Mismatch"	0.135671536118902
"TACC"	"Kmer-1"	0.926183418445064
"TACC"	"Kmer-2"	0.894983007146657
"TACC"	"Kmer-3"	0.883195894969868
"TACC"	"Kmer-4"	0.859764450202334
"TACC"	"Kmer-5"	0.832759600810404
"TACC"	"Kmer-6"	0.807575213624716
"TACC"	"Kmer-7"	0.76839068357398
"TACC"	"RCKmer-1"	0.926024094769793
"TACC"	"RCKmer-2"	0.917623162448377
"TACC"	"RCKmer-3"	0.882762794662294
"TACC"	"RCKmer-4"	0.877141714240696
"TACC"	"RCKmer-5"	0.832556265277116
"TACC"	"RCKmer-6"	0.818279724224584
