"Encoding1"	"Encoding2"	"Adjusted_RV"
"TCC"	"Moran"	0.326993751088153
"TCC"	"Geary"	0.326901127048243
"TCC"	"NMBroto"	0.638529155903075
"TCC"	"DPCP"	0.747130221487707
"TCC"	"TPCP"	0.805801118353874
"TCC"	"MMI"	0.552921287664373
"TCC"	"PseDNC"	0.771918551639327
"TCC"	"PseKNC"	0.773093196479944
"TCC"	"PCPseDNC"	0.771918551639327
"TCC"	"PCPseTNC"	0.779845618830221
"TCC"	"SCPseDNC"	0.769344636153554
"TCC"	"SCPseTNC"	0.773647913316041
"TCC"	"Mismatch"	0.0847936472571982
"TCC"	"Kmer-1"	0.775446368698205
"TCC"	"Kmer-2"	0.770630168076522
"TCC"	"Kmer-3"	0.771969039179231
"TCC"	"Kmer-4"	0.771216673149993
"TCC"	"Kmer-5"	0.766592620329823
"TCC"	"Kmer-6"	0.758934392726282
"TCC"	"Kmer-7"	0.738534564677377
"TCC"	"RCKmer-1"	0.77145426620388
"TCC"	"RCKmer-2"	0.778451929280149
"TCC"	"RCKmer-3"	0.76553761806352
"TCC"	"RCKmer-4"	0.769539697969195
"TCC"	"RCKmer-5"	0.759995460394212
"TCC"	"RCKmer-6"	0.755861486353437
"TCC"	"RCKmer-7"	0.739277217648656
"TACC"	"Moran"	0.319037196740499
"TACC"	"Geary"	0.319124583426771
"TACC"	"NMBroto"	0.675654534106371
"TACC"	"DPCP"	0.828672689645542
"TACC"	"TPCP"	0.90771293777966
"TACC"	"MMI"	0.551500291492272
"TACC"	"PseDNC"	0.857667466858811
"TACC"	"PseKNC"	0.854040663238302
"TACC"	"PCPseDNC"	0.857667466858811
"TACC"	"PCPseTNC"	0.84360931912476
"TACC"	"SCPseDNC"	0.854315520354156
"TACC"	"SCPseTNC"	0.855767949815525
"TACC"	"Mismatch"	0.0855957658894809
"TACC"	"Kmer-1"	0.874188929044763
"TACC"	"Kmer-2"	0.857132350817281
"TACC"	"Kmer-3"	0.853875109332527
"TACC"	"Kmer-4"	0.843831709786134
"TACC"	"Kmer-5"	0.830778977172457
"TACC"	"Kmer-6"	0.815689495275572
"TACC"	"Kmer-7"	0.78473980603319
"TACC"	"RCKmer-1"	0.873927448822164
"TACC"	"RCKmer-2"	0.877927586812059
"TACC"	"RCKmer-3"	0.85310039885894
"TACC"	"RCKmer-4"	0.85427517620453
"TACC"	"RCKmer-5"	0.831110368640245
"TACC"	"RCKmer-6"	0.822828810968544
