"Encoding1"	"Encoding2"	"Adjusted_RV"
"PseEIIP"	"Kmer-6"	0.990369153382622
"PseEIIP"	"Kmer-7"	0.954413113134568
"PseEIIP"	"RCKmer-1"	0.987015556750006
"PseEIIP"	"RCKmer-2"	0.988688755932991
"PseEIIP"	"RCKmer-3"	0.989863247485206
"PseEIIP"	"RCKmer-4"	0.989401522628616
"PseEIIP"	"RCKmer-5"	0.988560366617181
"PseEIIP"	"RCKmer-6"	0.986105444017125
"PseEIIP"	"RCKmer-7"	0.974933362006262
"DAC"	"DCC"	0.865137665854576
"DAC"	"DACC"	0.934712952437339
"DAC"	"TAC"	0.84711387100641
"DAC"	"TCC"	0.770727302230275
"DAC"	"TACC"	0.842524731630466
"DAC"	"Moran"	0.5898527440287
"DAC"	"Geary"	0.589948571272245
"DAC"	"NMBroto"	0.999043537321549
"DAC"	"DPCP"	0.922605734885071
"DAC"	"TPCP"	0.891917690819921
"DAC"	"MMI"	0.854100256731268
"DAC"	"PseDNC"	0.920594306778701
"DAC"	"PseKNC"	0.924057730291151
"DAC"	"PCPseDNC"	0.920594306778701
"DAC"	"PCPseTNC"	0.918893772883399
"DAC"	"SCPseDNC"	0.917944856272363
"DAC"	"SCPseTNC"	0.920778595582835
"DAC"	"Mismatch"	0.0385330615707068
"DAC"	"Kmer-1"	0.902942435633462
"DAC"	"Kmer-2"	0.917378513928757
"DAC"	"Kmer-3"	0.920066922514186
"DAC"	"Kmer-4"	0.920398039983258
"DAC"	"Kmer-5"	0.918498841088449
"DAC"	"Kmer-6"	0.91213958045232
"DAC"	"Kmer-7"	0.877826809606837
"DAC"	"RCKmer-1"	0.908043596923878
"DAC"	"RCKmer-2"	0.912622054972687
"DAC"	"RCKmer-3"	0.927660670006634
"DAC"	"RCKmer-4"	0.928280561359939
"DAC"	"RCKmer-5"	0.929344492053173
"DAC"	"RCKmer-6"	0.92758250035849
"DAC"	"RCKmer-7"	0.916452066064478
"DCC"	"DACC"	0.986902520372018
"DCC"	"TAC"	0.677324908077251
"DCC"	"TCC"	0.658226719827596
"DCC"	"TACC"	0.687952062171202
"DCC"	"Moran"	0.734806338077792
"DCC"	"Geary"	0.734877014804892
"DCC"	"NMBroto"	0.866268375320522
"DCC"	"DPCP"	0.746993860222193
"DCC"	"TPCP"	0.735437238817999
"DCC"	"MMI"	0.697835240083605
"DCC"	"PseDNC"	0.759524251950969
"DCC"	"PseKNC"	0.773173574084382
"DCC"	"PCPseDNC"	0.759524251950969
"DCC"	"PCPseTNC"	0.756129591770412
"DCC"	"SCPseDNC"	0.757098879594622
"DCC"	"SCPseTNC"	0.766628643684122
"DCC"	"Mismatch"	0.0319366254601881
"DCC"	"Kmer-1"	0.737383998101159
"DCC"	"Kmer-2"	0.755881412924381
"DCC"	"Kmer-3"	0.766695019964609
"DCC"	"Kmer-4"	0.772016610783825
"DCC"	"Kmer-5"	0.774320889387833
"DCC"	"Kmer-6"	0.772945930851398
"DCC"	"Kmer-7"	0.749298409872563
"DCC"	"RCKmer-1"	0.713920784427611
"DCC"	"RCKmer-2"	0.722184411540425
"DCC"	"RCKmer-3"	0.738425541905282
"DCC"	"RCKmer-4"	0.741027928313219
"DCC"	"RCKmer-5"	0.744202093896442
"DCC"	"RCKmer-6"	0.744176430390056
"DCC"	"RCKmer-7"	0.738000476817438
"DACC"	"TAC"	0.752447182189883
"DACC"	"TCC"	0.714343987247831
"DACC"	"TACC"	0.758501844198812
"DACC"	"Moran"	0.710432760099209
"DACC"	"Geary"	0.710513666655126
"DACC"	"NMBroto"	0.935206565255836
"DACC"	"DPCP"	0.826098684312524
"DACC"	"TPCP"	0.808038537966623
"DACC"	"MMI"	0.769228644668728
"DACC"	"PseDNC"	0.834331158391599
"DACC"	"PseKNC"	0.84511752453838
"DACC"	"PCPseDNC"	0.834331158391599
"DACC"	"PCPseTNC"	0.831378625924742
"DACC"	"SCPseDNC"	0.831760269411411
"DACC"	"SCPseTNC"	0.839424846554912
"DACC"	"Mismatch"	0.0350255060816624
"DACC"	"Kmer-1"	0.812964156401606
"DACC"	"Kmer-2"	0.830715369971799
"DACC"	"Kmer-3"	0.839242974308574
"DACC"	"Kmer-4"	0.843120548486308
"DACC"	"Kmer-5"	0.84414260635074
"DACC"	"Kmer-6"	0.841122947262638
"DACC"	"Kmer-7"	0.813329263496931
"DACC"	"RCKmer-1"	0.797978139467411
"DACC"	"RCKmer-2"	0.805306671887929
"DACC"	"RCKmer-3"	0.821652812908687
"DACC"	"RCKmer-4"	0.823696346305866
"DACC"	"RCKmer-5"	0.826287897843383
"DACC"	"RCKmer-6"	0.825703037070566
"DACC"	"RCKmer-7"	0.817746664194517
"TAC"	"TCC"	0.890169355051723
"TAC"	"TACC"	0.987887675612406
"TAC"	"Moran"	0.317410203716463
"TAC"	"Geary"	0.318043475783067
"TAC"	"NMBroto"	0.839703909492457
"TAC"	"DPCP"	0.929277999504885
"TAC"	"TPCP"	0.958089815194324
"TAC"	"MMI"	0.781360321257079
"TAC"	"PseDNC"	0.936282921528486
"TAC"	"PseKNC"	0.9364345956012
"TAC"	"PCPseDNC"	0.936282921528486
"TAC"	"PCPseTNC"	0.939188205120423
